Season,RoundNumber,RaceName,Driver,Team,NumPitStops,GridPosition_Est,AvgEarlyPace,PaceStdDev,TireDegSlope,AvgAirTemp,AvgTrackTemp,AvgHumidity,RainDetected,StartTyre_HARD,StartTyre_INTERMEDIATE,StartTyre_MEDIUM,StartTyre_SOFT
2025,18,Singapore Grand Prix,BEA,Haas F1 Team,1,10.0,100.42044444444444,3.968534147235952,-0.8439916666666664,29.072049689440995,33.85217391304348,74.36024844720497,True,False,False,True,False
2025,18,Singapore Grand Prix,OCO,Haas F1 Team,1,17.0,101.33066666666666,5.348483546763511,-1.0188625000000004,29.072049689440995,33.85217391304348,74.36024844720497,True,False,False,True,False
2025,18,Singapore Grand Prix,BOR,Kick Sauber,1,15.0,101.21266666666668,4.87299874307392,-0.9576375000000005,29.072049689440995,33.85217391304348,74.36024844720497,True,False,False,True,False
2025,18,Singapore Grand Prix,HUL,Kick Sauber,2,11.0,100.65466666666666,4.157887985504178,-0.8688374999999999,29.072049689440995,33.85217391304348,74.36024844720497,True,False,False,True,False
2025,18,Singapore Grand Prix,NOR,McLaren,1,3.0,98.80533333333334,2.6721631218920763,-0.622825,29.072049689440995,33.85217391304348,74.36024844720497,True,False,False,True,False
2025,18,Singapore Grand Prix,PIA,McLaren,1,4.0,99.18722222222223,3.074882509047205,-0.6950958333333329,29.072049689440995,33.85217391304348,74.36024844720497,True,False,False,True,False
2025,18,Singapore Grand Prix,ANT,Mercedes,1,6.0,99.52522222222223,3.3500415959274936,-0.7495208333333326,29.072049689440995,33.85217391304348,74.36024844720497,True,False,False,True,False
2025,18,Singapore Grand Prix,RUS,Mercedes,1,1.0,98.08255555555554,2.332046049669213,-0.5488333333333328,29.072049689440995,33.85217391304348,74.36024844720497,True,False,False,True,False
2025,18,Singapore Grand Prix,HAD,Racing Bulls,1,8.0,100.34933333333333,3.5612557827260876,-0.7949749999999997,29.072049689440995,33.85217391304348,74.36024844720497,True,False,False,False,True
2025,18,Singapore Grand Prix,LAW,Racing Bulls,1,12.0,100.72155555555555,4.3239011063827295,-0.9034333333333336,29.072049689440995,33.85217391304348,74.36024844720497,True,False,False,True,False
2025,18,Singapore Grand Prix,TSU,Red Bull Racing,1,16.0,101.41133333333335,5.258886597940671,-1.045875,29.072049689440995,33.85217391304348,74.36024844720497,True,False,False,False,True
2025,18,Singapore Grand Prix,VER,Red Bull Racing,1,2.0,98.61255555555555,2.4974331377992436,-0.5741208333333325,29.072049689440995,33.85217391304348,74.36024844720497,True,False,False,False,True
2025,18,Singapore Grand Prix,ALB,Williams,1,20.0,101.86822222222223,5.683307570811601,-1.1205583333333327,29.072049689440995,33.85217391304348,74.36024844720497,True,False,False,True,False
2025,18,Singapore Grand Prix,SAI,Williams,1,18.0,101.59355555555555,5.519704183901325,-1.0938958333333333,29.072049689440995,33.85217391304348,74.36024844720497,True,False,False,True,False
2025,19,United States Grand Prix,COL,Alpine,1,17.0,101.70783333333334,0.9581038391879354,-0.2695981308411209,28.267532467532465,45.04480519480519,22.532467532467532,False,False,False,True,False
